""	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000221883.4	0.421152017148415	-2.81674857501228	1.1046064428895	0.275245283864154	0.999993131445251	-4.58792718375772
ENSG00000278766.2	-0.52294813999094	-2.86861466003648	-1.10455932581304	0.275265488342585	0.999993131445251	-4.58799933212066
ENSG00000230102.8	0.344750578494015	-2.04868292907173	1.10451515383226	0.275284430872156	0.999993131445251	-4.5867412619554
ENSG00000248994.2	0.194246198326938	1.99037820071763	1.10445822455379	0.275308845545103	0.999993131445251	-4.6012542428372
ENSG00000243979.2	-0.478365247826104	-2.98577613271844	-1.10432841639177	0.275364520747201	0.999993131445251	-4.5881686960272
ENSG00000236276.2	-0.177893055923262	1.113682822358	-1.10432736425156	0.275364972046491	0.999993131445251	-4.59160812465163
ENSG00000233351.1	-0.260920683871775	-1.44157538579151	-1.10425370431297	0.275396568636527	0.999993131445251	-4.58572059516958
ENSG00000249741.2	0.397910439274925	-2.88968984063489	1.10423479803018	0.275404678939948	0.999993131445251	-4.58805533633022
ENSG00000198754.5	0.385502837077127	-2.95050692248385	1.10422418425157	0.275409232048687	0.999993131445251	-4.58813357747109
ENSG00000078687.18	0.0843539392172987	4.72362565063084	1.10422074955546	0.275410705479228	0.999993131445251	-4.61298512334735
ENSG00000275910.1	0.174248763613876	0.436557708080529	1.10410754035756	0.275459273555034	0.999993131445251	-4.58696491208111
ENSG00000163735.7	0.297590790456252	-1.73814042658925	1.10396208117542	0.275521686122142	0.999993131445251	-4.58625691514474
ENSG00000168032.10	0.194020815217083	1.6380813947174	1.10396161370323	0.275521886717787	0.999993131445251	-4.59726641751552
ENSG00000126773.13	-0.0805730405477387	4.18434428636718	-1.10392693133648	0.275536769455674	0.999993131445251	-4.61422553299296
ENSG00000214760.3	-0.41991689345217	-3.18245183772905	-1.10388310404656	0.275555577232104	0.999993131445251	-4.58844334727813
ENSG00000273402.1	0.398108695965452	-2.69014268196479	1.10379971245542	0.275591365892845	0.999993131445251	-4.58783172417907
ENSG00000258693.1	0.388043068446373	-3.24518060760978	1.10378340570977	0.275598364542709	0.999993131445251	-4.58852327770429
ENSG00000119514.7	0.235458713011864	-0.87846045166187	1.10355959950493	0.275694432015754	0.999993131445251	-4.58512815838312
ENSG00000167699.14	0.143532160521625	2.45181070495405	1.10352009845133	0.275711390058449	0.999993131445251	-4.60690908263024
ENSG00000255442.1	0.37912929184043	-3.69556006292544	1.10348881918964	0.275724818957791	0.999993131445251	-4.58900618107826
ENSG00000076242.17	0.103039657159466	2.78259489280161	1.10346836868864	0.27573359907298	0.999993131445251	-4.61010441162937
ENSG00000224295.3	-0.448730025179419	-3.45544365843916	-1.10345239415092	0.275740457637799	0.999993131445251	-4.58877877709278
ENSG00000100949.15	0.131081524439048	1.44851852076732	1.10343647056104	0.275747294448239	0.999993131445251	-4.59531307059344
ENSG00000189134.4	0.292825046276678	-1.18981269149193	1.10300539441304	0.275932422886301	0.999993131445251	-4.58554152252685
ENSG00000108405.4	0.442358640607723	-2.75440623663113	1.10300051123335	0.275934520501318	0.999993131445251	-4.58799115045463
ENSG00000100478.16	0.0818853349733928	3.42816702190554	1.10298742622211	0.275940141344395	0.999993131445251	-4.61408539070499
ENSG00000168040.5	0.14985502712366	0.270247735941029	1.10285571602817	0.275996723731533	0.999993131445251	-4.58658164549966
ENSG00000070367.16	-0.10631989581127	4.47250285926655	-1.10256053007161	0.276123564632293	0.999993131445251	-4.61438606547584
ENSG00000175265.19	0.185807457360813	3.54810483521984	1.10253747606357	0.276133472630148	0.999993131445251	-4.61461775115942
ENSG00000080618.17	-0.275019381929513	0.96943323272685	-1.10253612169978	0.276134054707385	0.999993131445251	-4.5909289109093
ENSG00000162688.17	-0.138731490074321	3.63511337353613	-1.10233676938727	0.276219741597674	0.999993131445251	-4.61488287354819
ENSG00000162542.14	0.221926655233431	-0.606034298308173	1.10225639081483	0.276254295733754	0.999993131445251	-4.58524700022169
ENSG00000254362.1	-0.452653023457614	-1.52485164348482	-1.10216379608141	0.276294105281481	0.999993131445251	-4.58613934161338
ENSG00000254703.4	-0.359280513282437	-1.54183334829633	-1.10212424778632	0.276311109638014	0.999993131445251	-4.58617104014348
ENSG00000186866.17	0.127021111404135	1.51137915762407	1.10210832333839	0.276317956791062	0.999993131445251	-4.59650177407989
ENSG00000267598.1	0.272824770157472	0.56266784119391	1.10200724772136	0.276361419813128	0.999993131445251	-4.5882120346425
ENSG00000168913.7	0.212850538306239	3.03059822799871	1.10191517898139	0.27640101402674	0.999993131445251	-4.6126756014386
ENSG00000215915.10	-0.43380486398704	-1.25587014189654	-1.10189704948339	0.276408811098769	0.999993131445251	-4.5857932934422
ENSG00000272375.1	-0.300935240955508	-1.87665832268392	-1.10188430223773	0.276414293483085	0.999993131445251	-4.58674878144004
ENSG00000261051.1	-0.283570799788763	-0.78596009513263	-1.10160387338099	0.276534920792205	0.999993131445251	-4.58541176140046
ENSG00000279091.1	0.473620979778717	-2.47108184143026	1.10153749178166	0.276563480465042	0.999993131445251	-4.58774211352647
ENSG00000231357.1	0.374397605439342	-3.12793257899025	1.10142354837283	0.276612507728893	0.999993131445251	-4.58858499330303
ENSG00000082996.20	-0.190979052986323	3.76920215493242	-1.10142233198922	0.276613031144206	0.999993131445251	-4.61547422911291
ENSG00000234983.1	-0.276593378200157	-1.48746965404268	-1.10141480260978	0.276616271085413	0.999993131445251	-4.58618485666814
ENSG00000196329.12	-0.379571811420393	-1.31716491561631	-1.10136525468524	0.276637592548416	0.999993131445251	-4.58595177647963
ENSG00000275494.2	-0.377388949186666	-2.5725025248705	-1.10135441573978	0.276642256917841	0.999993131445251	-4.58790154148633
ENSG00000167967.16	0.1503557640627	1.68092160484988	1.10134329923645	0.276647040787488	0.999993131445251	-4.59876677492354
ENSG00000258178.1	0.311113305811132	-1.3477373017946	1.10134284748296	0.276647235196059	0.999993131445251	-4.58599600778166
ENSG00000168653.11	0.170558832449787	1.56405886227619	1.10131639000267	0.276658621133036	0.999993131445251	-4.59739622848858
ENSG00000213588.6	0.166368013941871	0.139581408371216	1.10128564610885	0.276671852136468	0.999993131445251	-4.58651488285409
ENSG00000101327.9	-0.39527092557942	-0.738082676567643	-1.10124084105834	0.27669113532577	0.999993131445251	-4.58545808691042
ENSG00000226272.5	-0.28564808248344	-1.3302800971271	-1.10117947438338	0.276717547840795	0.999993131445251	-4.58599624332036
ENSG00000223825.5	-0.426315955243529	-3.45235218542125	-1.1011793279143	0.276717610883922	0.999993131445251	-4.58895212675237
ENSG00000228414.8	0.490318816854455	-3.14386258919066	1.10110619061211	0.276749091859624	0.999993131445251	-4.58862945797721
ENSG00000105219.10	0.34222883982957	-3.12662166412346	1.10086828180865	0.276851513985397	0.999993131445251	-4.58862980741777
ENSG00000182093.16	-0.119039155929341	2.11181340740041	-1.10077182413712	0.276893047588655	0.999993131445251	-4.60420725719308
ENSG00000287652.1	0.48599906831863	-1.65809936516641	1.10063169535565	0.276953393308375	0.999993131445251	-4.58654914346179
ENSG00000252030.1	-0.460970820853475	-3.22615580389202	-1.10062253162465	0.276957339943486	0.999993131445251	-4.58875961976045
ENSG00000281538.1	0.291426166747614	-1.52972131934376	1.1006177344579	0.276959406002766	0.999993131445251	-4.58635602656132
ENSG00000239293.1	0.432850921574921	-2.75065536362983	1.1005997473235	0.276967152856648	0.999993131445251	-4.58820586472286
ENSG00000138769.11	0.172416932802779	2.65201198744539	1.10055994600825	0.27698429537234	0.999993131445251	-4.61022740060935
ENSG00000258388.7	0.10853304052193	2.87053726848587	1.10040226318593	0.277052217063955	0.999993131445251	-4.6122108861693
ENSG00000138246.17	0.0700376520580721	3.9472848380823	1.10038447792039	0.277059878782594	0.999993131445251	-4.6160225558436
ENSG00000266744.1	-0.433995862370202	-3.35840110254066	-1.10029924847994	0.277096596864311	0.999993131445251	-4.58892580454649
ENSG00000171223.6	0.3769849846693	2.48777964471352	1.10018451887466	0.277146029458462	0.999993131445251	-4.60872967527055
ENSG00000167046.4	-0.482162086535715	-3.18601358042179	-1.10018191290462	0.277147152343319	0.999993131445251	-4.58875220363593
ENSG00000286378.1	0.306450245098549	-1.79322822040859	1.100117347437	0.277174973941945	0.999993131445251	-4.58682678167931
ENSG00000104953.20	0.363363277594772	-3.53075477014495	1.10009065115903	0.27718647808298	0.999993131445251	-4.58911155095253
ENSG00000166900.17	0.101249496143097	2.4370219944064	1.10007635842712	0.277192637342111	0.999993131445251	-4.60823851834041
ENSG00000156958.15	-0.0775099073937029	2.92290054391333	-1.09990347364872	0.277267147329927	0.999993131445251	-4.61283772839346
ENSG00000228566.2	0.285915107456979	-0.704897822217907	1.09963069792898	0.277384737061317	0.999993131445251	-4.58574229774208
ENSG00000276200.1	0.343056491309405	-3.02357001401219	1.0992799010303	0.277536012231328	0.999993131445251	-4.5886471456959
ENSG00000254131.1	-0.337928415369875	-2.42550982557562	-1.09918148319371	0.277578463675265	0.999993131445251	-4.58791078953387
ENSG00000286017.1	0.408629977587971	-2.49440023212763	1.09916823633299	0.277584177911028	0.999993131445251	-4.58800720962613
ENSG00000130517.14	-0.18508633800276	3.40671077683728	-1.09915774740432	0.277588702529417	0.999993131445251	-4.61579107890756
ENSG00000064607.17	0.109137245045452	5.08771915005709	1.09907244997257	0.277625499285802	0.999993131445251	-4.61414541267869
